QTBUG-67023,QTBUG-66346,5.55840873858142,YES
QTBUG-67489,QTBUG-66346,8.62808222374192,YES
QTBUG-66347,QTBUG-14150,2.5022438941749936,YES
QTBUG-66348,QTBUG-66420,10.074508004197304,YES
QTBUG-68120,QTBUG-66360,6.8358579897374705,YES
QTBUG-66387,QTBUG-66803,6.975592317420624,YES
QTBUG-66414,QTBUG-59141,14.978663402215972,YES
QTBUG-67831,QTBUG-66431,10.303782921239431,YES
QTBUG-66433,QTBUG-26803,10.582943342198305,YES
QTBUG-66519,QTBUG-66444,3.3863940480385293,YES
QTBUG-66572,QTBUG-66444,4.373343111970887,YES
QTBUG-68262,QTBUG-66444,8.41695091916653,YES
QTBUG-66456,QTBUG-67988,13.236500282747894,YES
QTBUG-66463,QTBUG-65143,6.734285187077565,YES
QTBUG-66465,QTBUG-62216,6.277216401515313,YES
QTBUG-66474,QTBUG-68029,11.523699782927462,YES
QTBUG-66481,QTBUG-65222,2.8041504191289572,YES
QTBUG-66508,QTBUG-61960,5.297925441087106,YES
QTBUG-66527,QTBUG-59808,12.921386083859025,YES
QTBUG-67953,QTBUG-66560,6.269020145551355,YES
QTBUG-68018,QTBUG-66560,4.9327439317494735,YES
QTBUG-66564,QTBUG-67654,8.471770507863804,YES
QTBUG-70522,QTBUG-66571,10.419941814695605,YES
QTBUG-67709,QTBUG-66601,11.1516157904737,YES
QTBUG-62364,QTQAINFRA-1784,4.63966066552157,YES
QTBUG-66977,QTBUG-66626,11.560037359305083,YES
QTBUG-66629,QTBUG-66626,11.799130251512635,YES
QTBUG-66914,QTBUG-66626,18.36659977692729,YES
QTBUG-66632,QTBUG-69032,5.0714625271525815,YES
QTBUG-67524,QTBUG-66668,6.536531572028775,YES
QTBUG-66675,QTQAINFRA-1787,8.237477114302484,YES
QTBUG-66820,QTBUG-66676,25.93193647929745,YES
QTBUG-66926,QTBUG-66676,9.400815922991109,YES
QTBUG-66700,QTBUG-64697,5.9986450918719125,YES
QTBUG-37211,QTBUG-66726,6.152270017284934,YES
QTBUG-66738,QTBUG-51793,4.891843661980545,YES
QTBUG-66798,QTBUG-66756,11.587990036922116,YES
QTBUG-66822,QTBUG-66813,8.077229959796595,YES
QTBUG-66814,QTBUG-67150,5.387063508269126,YES
QTBUG-66816,QTCREATORBUG-19930,3.157882181347097,YES
QTBUG-67739,QTBUG-66876,6.951672790218547,YES
QTBUG-67657,QTBUG-66908,4.757686797052601,YES
QTBUG-69600,QTBUG-66910,11.147332117225798,YES
QTBUG-66929,QTBUG-68813,9.772647837781058,YES
QTBUG-68489,QTBUG-66930,7.237835471196814,YES
QTBUG-67493,QTBUG-66930,8.049922852764766,YES
QTBUG-66945,QTBUG-60746,4.9496831542193975,YES
QTBUG-66979,QTBUG-67150,8.21639678891424,YES
QTBUG-66980,QTBUG-67150,7.853962504530401,YES
QTBUG-66983,QTBUG-51748,16.7921708945428,YES
QTBUG-66984,QTBUG-51748,8.266329480456324,YES
QTBUG-66985,QTBUG-51748,11.92625945797689,YES
QTBUG-66988,QTBUG-67150,5.696014184345457,YES
QTBUG-60170,QTBUG-66997,3.675758504644046,YES
QTBUG-67009,QTBUG-54877,8.46021555106566,YES
QTBUG-67022,QTBUG-38296,5.2623953461089865,YES
QTBUG-67055,QTBUG-61071,3.3488833706380325,YES
QTBUG-67100,QTBUG-67521,5.336723852759157,YES
QTBUG-67714,QTBUG-67100,5.259751980214299,YES
QTBUG-67112,QTBUG-51871,5.278569627020594,YES
QTBUG-67131,QTBUG-65478,5.6977681983630735,YES
QTBUG-67143,QTBUG-67836,6.40931554038402,YES
QTBUG-67153,QTBUG-59891,7.739978657392005,YES
QTBUG-67156,QTBUG-65478,6.387267376879957,YES
QTBUG-11984,QTBUG-67166,6.032982431575651,YES
QTBUG-67249,QTBUG-43811,7.455694059729499,YES
QTBUG-70116,QTBUG-67259,6.723473675345293,YES
QTBUG-67299,QTBUG-58640,10.70856430828924,YES
QTBUG-67732,QTBUG-67311,9.891419258431233,YES
QTBUG-67320,QTBUG-67585,6.890376428446694,YES
QTBUG-67446,QTBUG-67334,7.999263788629262,YES
QTBUG-67335,QTBUG-59891,8.679354705965183,YES
QTBUG-68685,QTBUG-67340,14.130977035325758,YES
QTWB-29,QTBUG-67344,16.434235146987486,YES
QTBUG-69832,QTBUG-67370,8.089815475410857,YES
QTBUG-67386,QTBUG-67385,14.341359983266505,YES
QTBUG-67416,QTBUG-46819,6.083013894561429,YES
QTBUG-67436,QTBUG-67418,9.343056077128567,YES
QTBUG-67459,QTBUG-60134,5.771119829220411,YES
QTBUG-67462,QTBUG-67585,4.13838608579962,YES
QTBUG-67714,QTBUG-67521,3.7689490857099535,YES
QTBUG-67925,QTBUG-67550,12.165534581855047,YES
QTBUG-67785,QTBUG-67604,5.691859704507961,YES
QTBUG-67625,QTBUG-65478,5.048591888298115,YES
QTBUG-67659,QTCREATORBUG-20414,3.320296257470977,YES
QTBUG-67681,QTIFW-1114,2.6409943111784786,YES
QTBUG-62451,QTBUG-67730,5.946130613043542,YES
QTBUG-67733,QTBUG-51004,4.479220357530524,YES
QTBUG-67771,QTBUG-62127,7.498450765505558,YES
QTBUG-69602,QTBUG-67818,7.9772748384838055,YES
QTBUG-67862,QTBUG-69007,20.633737701208975,YES
QTBUG-67875,QTBUG-60249,15.29414168383887,YES
QTBUG-67922,QTBUG-68220,8.27143084655594,YES
QTBUG-68473,QTBUG-67925,7.6175269919125155,YES
QTBUG-68560,QTBUG-67925,7.644395569947187,YES
QTBUG-68427,QTBUG-67948,2.2810999580869833,YES
QTBUG-70310,QTBUG-67948,5.230554357604923,YES
QTBUG-67956,QTBUG-65044,5.053220938785226,YES
QTBUG-67995,QTBUG-59978,2.7863773239821006,YES
QTBUG-67999,QTBUG-43435,7.576911618235817,YES
QTBUG-68000,QTBUG-43435,6.660547240590086,YES
QTBUG-68521,QTBUG-68067,5.174022992621315,YES
QTBUG-68089,QTBUG-56476,16.610160474103278,YES
QTBUG-68775,QTBUG-68124,2.5169134549966627,YES
QTBUG-68160,QTBUG-68151,10.206166594378736,YES
QTBUG-68157,QTBUG-62103,6.913340433591085,YES
QTBUG-68962,QTBUG-68166,4.697787829165048,YES
QTBUG-68179,QTBUG-68178,8.966603306549867,YES
QTBUG-68210,QTBUG-68178,9.618583708221221,YES
QTBUG-68335,QTBUG-68203,10.87437358787157,YES
QTBUG-68432,QTBUG-68203,23.26023737263732,YES
QTBUG-68279,QTBUG-68224,4.770281305427604,YES
QTBUG-68234,QTBUG-47672,5.878746730028023,YES
QTBUG-68240,QTBUG-53908,4.526625717049544,YES
QTBUG-68268,QTBUG-57679,11.124047086157738,YES
QTBUG-68289,QTBUG-48254,9.799159075661084,YES
QTBUG-69657,QTBUG-68298,6.118362907025487,YES
QTBUG-19892,QTBUG-68316,5.501621500405702,YES
QTBUG-68340,QTBUG-62030,5.327103245037926,YES
QTBUG-68351,QTBUG-63661,9.71664945894587,YES
QTBUG-68359,QTBUG-60887,10.814958745572637,YES
QTBUG-68369,QTBUG-68703,14.435468415852009,YES
QTBUG-69619,QTBUG-68393,6.138658278543995,YES
QTBUG-68408,QTBUG-68409,5.985921515109504,YES
QTBUG-68416,QTBUG-68444,7.175240089955741,YES
QTBUG-68581,QTBUG-68427,4.502386274889074,YES
QTBUG-70310,QTBUG-68427,5.439168628754986,YES
QTBUG-68470,QTBUG-51704,5.3070855523559475,YES
QTCREATORBUG-20645,QTBUG-68470,5.380875357759762,YES
QTBUG-68744,QTBUG-68502,5.342572213981817,YES
QTBUG-68949,QTBUG-68522,3.044445854887302,YES
QTBUG-68555,QTBUG-68522,5.813102949666478,YES
QTBUG-68544,QTBUG-68541,3.405676040440846,YES
QTBUG-68554,QTBUG-63417,5.302715773758062,YES
QTBUG-69707,QTBUG-68638,10.788450965365154,YES
PYSIDE-695,QTBUG-68740,1.1785252832210953,YES
QTBUG-68772,QTBUG-62339,6.98174219586782,YES
QTBUG-70541,QTBUG-68824,6.006659438185117,YES
QTCREATORBUG-20610,QTCREATORBUG-16119,19.695752921521414,YES
QTBUG-69127,QTBUG-68890,5.32330772723572,YES
QTBUG-69297,QTBUG-68939,4.197370894158841,YES
QTBUG-69833,QTBUG-69030,5.9021163036471815,YES
QTBUG-65063,QTBUG-69101,12.06565305145666,YES
QTBUG-69106,QTBUG-55259,7.287892722401346,YES
QTQAINFRA-2102,QTQAINFRA-1677,None,YES
QTBUG-69303,QTBUG-69173,5.176062567525225,YES
QTBUG-69367,QTBUG-69180,10.683332541288872,YES
QTBUG-69255,QTBUG-35713,9.270830738949286,YES
QTBUG-69344,QTBUG-69255,5.262897003296068,YES
QTBUG-69618,QTBUG-69255,4.800592777283445,YES
QTBUG-69281,QTBUG-70135,7.144594038976004,YES
QTBUG-69990,QTBUG-69292,4.150595328630766,YES
QTBUG-69324,QTBUG-25235,7.235658991805446,YES
QTBUG-69990,QTBUG-69332,8.29263796012912,YES
QTBUG-69366,QTIFW-940,1.6172929306418886,YES
QTBUG-69511,QTBUG-69452,8.158439950424523,YES
QTBUG-69990,QTBUG-69479,6.704122198578946,YES
QTBUG-70574,QTBUG-69484,6.453865217620695,YES
QTBUG-69785,QTBUG-69484,5.167185500745582,YES
QTBUG-70424,QTBUG-69484,6.357428288999407,YES
QTBUG-69513,QTBUG-32702,5.7873831741821995,YES
QTBUG-70110,QTBUG-69558,5.120466248626806,YES
QTBUG-69559,QTBUG-49804,4.969028264193506,YES
QTBUG-69569,QTBUG-63331,3.6814028754340935,YES
QTBUG-69584,QTBUG-13359,8.131097694118806,YES
QTBUG-69593,QTBUG-53326,4.18926362513612,YES
QTBUG-37211,QTBUG-69631,3.9475970422970694,YES
QTBUG-69732,QTBUG-69741,None,YES
QTBUG-69990,QTBUG-69740,3.6764615006287866,YES
QTBUG-69753,QTBUG-15234,3.4389392778745846,YES
QTCREATORBUG-20821,QTBUG-69755,3.4133384471383423,YES
QTBUG-69777,QTBUG-33481,6.797915875476641,YES
QTBUG-69777,QTBUG-45689,5.225252736663309,YES
QTBUG-69777,QTBUG-36903,5.564799641630783,YES
QTBUG-69903,QTBUG-69843,10.578415229795018,YES
QTBUG-69852,QTBUG-69844,21.179056515480088,YES
QTBUG-70610,QTBUG-69878,9.016908306119376,YES
QTBUG-69907,QTBUG-56338,4.566717042208921,YES
QTBUG-69942,QTBUG-70321,7.452473844739868,YES
QTBUG-69957,QTBUG-69948,15.100538456299388,YES
QTBUG-69994,QTBUG-69948,15.282321902849716,YES
QTBUG-51213,QTBUG-69992,11.276145576423975,YES
QTBUG-70322,QTBUG-70149,5.46675921078098,YES
QTBUG-70217,QTBUG-56975,9.72044049651694,YES
QTBUG-70225,QTBUG-41176,6.317994631199648,YES
QTBUG-70235,QTBUG-44552,6.236831882709628,YES
QTBUG-70263,QTBUG-37592,5.0294827564029445,YES
QTBUG-70310,QTBUG-44962,7.535418941853017,YES
QTBUG-70442,QTBUG-70439,9.158178978061061,YES
QTBUG-70464,QTBUG-44362,10.00673312675357,YES
QTBUG-70490,QTBUG-63627,19.928115749276206,YES
QTBUG-70561,QTBUG-23839,4.502176387422687,YES
QTBUG-70584,QTBUG-51082,6.659130867529668,YES
QTBUG-70626,QTBUG-70592,7.612999502342937,YES
QTBUG-70637,QTBUG-70592,10.327496169998923,YES
QTBUG-70663,QTBUG-70631,23.611139144585326,YES
QT3DS-2067,QT3DS-959,5.173811245091973,YES
QT3DS-1860,QT3DS-1032,4.534840848744713,YES
QT3DS-2023,QT3DS-2025,7.322500799997553,YES
QT3DS-2074,QTCREATORBUG-20808,0.438158086713798,YES
QT3DS-2152,QTCREATORBUG-20808,1.2381992023976787,YES
AUTOSUITE-246,AUTOSUITE-456,6.252039756085778,YES
AUTOSUITE-592,AUTOSUITE-447,8.072831802815971,YES
QTJIRA-328,QTQAINFRA-1530,None,YES
QTCREATORBUG-19559,QTCREATORBUG-19613,8.164068908335029,YES
QTCREATORBUG-19583,QTCREATORBUG-19571,3.8586658029134164,YES
QTCREATORBUG-19577,QTCREATORBUG-231,4.0496697670033175,YES
QTCREATORBUG-19605,QTCREATORBUG-17890,4.352987249124156,YES
QTCREATORBUG-19664,QTCREATORBUG-19644,15.691070693083,YES
QTCREATORBUG-19495,QTCREATORBUG-19645,18.741140603616785,YES
QTCREATORBUG-19683,QTCREATORBUG-19652,6.491990722447995,YES
QTCREATORBUG-20213,QTCREATORBUG-19704,7.1478613332118,YES
QTCREATORBUG-19810,QTCREATORBUG-19716,3.533615940089915,YES
QTCREATORBUG-19898,QTCREATORBUG-19716,3.6740973828307224,YES
QTCREATORBUG-19957,QTCREATORBUG-19716,3.233717640072188,YES
QTCREATORBUG-19738,QTCREATORBUG-19391,10.981482358573617,YES
QTCREATORBUG-19763,QTCREATORBUG-18862,6.7650162697214355,YES
QTCREATORBUG-19787,QTCREATORBUG-19954,7.233366828111307,YES
QTCREATORBUG-19802,QTCREATORBUG-17191,7.0216897306909,YES
QTCREATORBUG-19816,QTCREATORBUG-18456,8.616536624878744,YES
QTCREATORBUG-19823,QTCREATORBUG-20221,6.0023968142701865,YES
QTCREATORBUG-19823,QTCREATORBUG-20194,5.836911967750788,YES
QTCREATORBUG-20098,QTCREATORBUG-19823,5.387332559656733,YES
QTCREATORBUG-19889,QTCREATORBUG-13279,10.644694946379111,YES
QTCREATORBUG-19890,QTCREATORBUG-18863,7.245203506573102,YES
QTCREATORBUG-19919,QTCREATORBUG-19930,6.36730105765558,YES
QTCREATORBUG-20084,QTCREATORBUG-19931,5.747382628007332,YES
QTCREATORBUG-18159,QTCREATORBUG-19931,6.3510108965297905,YES
QTCREATORBUG-15738,QTCREATORBUG-19931,3.7373763085364677,YES
QTCREATORBUG-16150,QTCREATORBUG-19931,12.819820296962245,YES
QTCREATORBUG-16961,QTCREATORBUG-19931,7.144480788041748,YES
QTCREATORBUG-19087,QTCREATORBUG-19931,6.460096929106981,YES
QTCREATORBUG-20904,QTCREATORBUG-19962,7.915214983328669,YES
QTCREATORBUG-19991,QTCREATORBUG-19992,20.184376589300335,YES
QTCREATORBUG-20474,QTCREATORBUG-19993,10.05565060144886,YES
QTCREATORBUG-20482,QTCREATORBUG-19993,9.281894219688317,YES
QTCREATORBUG-20003,QBS-1198,5.4181566049118155,YES
QTCREATORBUG-20301,QTCREATORBUG-20032,7.0555345861530085,YES
QTCREATORBUG-20077,QTCREATORBUG-316,3.640394848286267,YES
QTCREATORBUG-20256,QTCREATORBUG-20084,5.669389211424329,YES
QTCREATORBUG-20206,QTCREATORBUG-20084,5.01533504289255,YES
QTCREATORBUG-20287,QTCREATORBUG-20113,5.570178088978237,YES
QTCREATORBUG-20119,QTCREATORBUG-20113,6.151166165241374,YES
QTCREATORBUG-20117,QTBUG-65460,1.0517602544757716,YES
QTCREATORBUG-20228,QTCREATORBUG-20187,7.748121930458417,YES
QTCREATORBUG-20885,QTCREATORBUG-20278,5.237648605490502,YES
QTCREATORBUG-20288,QTCREATORBUG-17271,5.402693675133565,YES
QTCREATORBUG-20334,QTCREATORBUG-20319,3.561214540843739,YES
QTCREATORBUG-20345,QTCREATORBUG-8511,5.833376723392289,YES
QTCREATORBUG-20449,QTCREATORBUG-20371,3.9279234487749024,YES
QTCREATORBUG-20400,QTBUG-63748,1.2770807632899646,YES
QTCREATORBUG-20456,QTCREATORBUG-7668,2.8598503349226854,YES
QTCREATORBUG-15865,QTCREATORBUG-20478,9.197711043300746,YES
QTCREATORBUG-20488,QTCREATORBUG-19226,5.8150561882742675,YES
QTCREATORBUG-20523,QTCREATORBUG-20524,9.152962052450127,YES
QTCREATORBUG-21059,QTCREATORBUG-20560,6.951647470510272,YES
QTCREATORBUG-20564,QTCREATORBUG-20678,7.43393775336417,YES
QTCREATORBUG-20565,QTCREATORBUG-4686,8.948862982793088,YES
QTCREATORBUG-20567,QTCREATORBUG-316,8.276506846583086,YES
QTCREATORBUG-20705,QTCREATORBUG-20579,9.751616645458494,YES
QTCREATORBUG-20704,QTCREATORBUG-20583,8.439059824507487,YES
QTCREATORBUG-20639,QTCREATORBUG-19356,6.201250364681859,YES
QTCREATORBUG-20725,QTCREATORBUG-19226,4.196033239594574,YES
QTCREATORBUG-20835,QTCREATORBUG-20737,4.550997009964639,YES
QTCREATORBUG-20740,QTCREATORBUG-20741,4.622757403175591,YES
QTCREATORBUG-20777,QTCREATORBUG-3861,8.034815819084889,YES
QTCREATORBUG-20832,QTCREATORBUG-18802,5.610981776254966,YES
QTCREATORBUG-20840,QTCREATORBUG-13558,8.47338407911791,YES
QTCREATORBUG-20883,QTCREATORBUG-18801,10.813122348789125,YES
QTCREATORBUG-20888,QTCREATORBUG-231,5.467592429988894,YES
QTCREATORBUG-20978,QTCREATORBUG-20903,7.858404612172842,YES
QTCREATORBUG-21034,QTCREATORBUG-20903,9.864193461680925,YES
QTCREATORBUG-20969,QTBUG-70099,1.028800824386992,YES
QTCREATORBUG-21095,QTCREATORBUG-21087,19.562993404151143,YES
PYSIDE-632,PYSIDE-585,7.54535698099899,YES
PYSIDE-606,PYSIDE-612,13.753911379598842,YES
PYSIDE-647,PYSIDE-632,12.175012909425456,YES
PYSIDE-670,PYSIDE-658,4.645722131835303,YES
PYSIDE-668,PYSIDE-769,9.385274453667874,YES
PYSIDE-720,PYSIDE-719,4.505207210496277,YES
PYSIDE-760,PYSIDE-756,10.703555337225186,YES
PYSIDE-525,PYSIDE-779,4.178287210937289,YES
QTIFW-1097,QTIFW-975,5.105646108672705,YES
QTIFW-1128,QTIFW-1114,5.057687580935773,YES
QTIFW-1122,QTIFW-349,7.728595428569488,YES
QTIFW-1157,QTIFW-957,3.0405,YES
QTIFW-1195,QTIFW-349,6.915472745760046,YES
QTQAINFRA-1685,QTQAINFRA-1731,3.61559706208896,YES
QTQAINFRA-1691,QTQAINFRA-1687,8.901247022932974,YES
QTQAINFRA-1747,QTQAINFRA-1711,None,YES
QTQAINFRA-1644,QTQAINFRA-1713,7.262312724274078,YES
QTQAINFRA-1597,QTQAINFRA-1715,11.80365597744751,YES
QTQAINFRA-2117,QTQAINFRA-1722,None,YES
QTQAINFRA-1837,QTQAINFRA-1836,5.849312019585661,YES
QTQAINFRA-1958,QTBUG-62735,6.021980731502375,YES
QTQAINFRA-2139,QTQAINFRA-2039,6.961684687770395,YES
QTQAINFRA-2135,QTQAINFRA-2153,None,YES
QSR-291,QSR-296,6.208326707983541,YES
QTVSADDINBUG-508,QTVSADDINBUG-506,8.227129958084694,YES
QTVSADDINBUG-518,QTVSADDINBUG-511,8.694386454291664,YES
QTVSADDINBUG-557,QTVSADDINBUG-544,5.868807161751993,YES
QTVSADDINBUG-568,QTVSADDINBUG-544,6.067819381625957,YES
QTVSADDINBUG-555,QTVSADDINBUG-464,7.383810633487157,YES
QTWB-30,QTBUG-55604,2.9267469424078154,YES
QTWB-31,QTWB-30,14.21766694403503,YES
QTWB-32,QTWB-30,7.728985200201906,YES
QBS-1099,QTBUG-54287,5.780632352046028,YES
QBS-1179,QBS-16,3.298042627052139,YES
QBS-1221,QBS-1194,9.001388272087246,YES
QTBUG-58332,QTBUG-57856,7.113575646799447,YES
QTBUG-57891,QTBUG-12129,5.623822045662,YES
QTBUG-10379,QTBUG-57891,4.416612661621816,YES
QTBUG-57894,QTBUG-57723,8.343612243173048,YES
QTBUG-57913,QTBUG-51793,5.15203790499817,YES
QTBUG-57917,QTBUG-57745,9.27612192524393,YES
QTBUG-59686,QTBUG-57924,9.486515374730903,YES
QTBUG-56468,QTBUG-57924,8.121089844499133,YES
QTBUG-57982,QTBUG-57979,7.777087258138895,YES
QTBUG-56255,QTBUG-57985,5.546003751059202,YES
QTBUG-58023,QTBUG-55907,11.784803693566337,YES
QTBUG-58028,QTBUG-51793,8.423363592138639,YES
QTBUG-56733,QTBUG-58037,6.224267565320919,YES
QTBUG-58041,QTBUG-61243,7.118513932646447,YES
QTCREATORBUG-17836,QTBUG-58069,2.0588743729995724,YES
QTBUG-58738,QTBUG-58071,6.751722050627857,YES
QTBUG-58943,QTBUG-58098,12.17481650865197,YES
QTBUG-58117,QTBUG-54769,9.677364069609208,YES
QTBUG-62527,QTBUG-58125,6.724915662303027,YES
QTBUG-58134,QTBUG-60219,6.2345961880346605,YES
QTBUG-58149,QTBUG-58221,7.403314938444796,YES
QTBUG-60835,QTBUG-58258,9.166349444631507,YES
QTBUG-59542,QTBUG-58259,8.566959846486858,YES
QTBUG-61309,QTBUG-58259,5.562113360334211,YES
QTBUG-59800,QTBUG-58259,6.646482771077091,YES
QTBUG-62064,QTBUG-58259,15.881911734417104,YES
QTBUG-58263,QTBUG-38782,6.643154879413767,YES
QTBUG-52944,QTBUG-58270,8.11965978980452,YES
QTBUG-55180,QTBUG-58275,8.423515485213482,YES
QTBUG-58282,QTBUG-21844,4.436777569095139,YES
QTBUG-58314,QTBUG-57365,7.612407184115619,YES
QTBUG-58317,QTBUG-43602,5.530417299480385,YES
QTBUG-58616,QTBUG-58333,7.31378386694702,YES
QTBUG-58923,QTBUG-58336,4.824150778441265,YES
QTBUG-63560,QTBUG-58357,5.4695223921004485,YES
QTBUG-58361,QTBUG-51543,7.373556118681241,YES
QTBUG-55355,QTBUG-58362,13.556637644813174,YES
QTBUG-55646,QTBUG-58362,6.997166924429609,YES
QTBUG-58763,QTBUG-58362,5.801736065773388,YES
QTBUG-59024,QTBUG-58362,7.4811745796822295,YES
QTBUG-58382,QTBUG-58363,15.985645708743462,YES
QTBUG-58596,QTBUG-58372,6.6676394184125005,YES
QTBUG-61744,QTBUG-58372,6.045586319692448,YES
QTBUG-62078,QTBUG-58372,5.4217960610385285,YES
QTBUG-58791,QTBUG-58372,6.223127823282839,YES
QTBUG-61871,QTBUG-58372,8.295459930729693,YES
QTBUG-65038,QTBUG-58372,4.696664967171104,YES
QTBUG-58374,QTBUG-58706,7.896934983166571,YES
QTBUG-58634,QTBUG-58381,10.603403571026677,YES
QTBUG-60199,QTBUG-58381,4.925417970547085,YES
QTQAINFRA-1089,QTBUG-58410,10.5644866796836,YES
PYSIDE-505,QTBUG-58432,1.324824735237637,YES
QTBUG-58442,QTBUG-58456,12.431148686016094,YES
QTBUG-58446,QTBUG-58647,4.941908076844444,YES
QTBUG-55869,QTBUG-58449,12.029791531433638,YES
QTBUG-55998,QTBUG-58451,7.288838948375656,YES
QTBUG-60141,QTBUG-58461,7.378174921685068,YES
QTBUG-58464,QTBUG-59876,4.200921320374637,YES
QTBUG-58466,QTBUG-56747,8.304427136739784,YES
QTBUG-58484,QTBUG-57703,8.477020781443661,YES
QTBUG-58498,QTBUG-61882,6.6677358112885265,YES
QTBUG-64966,QTBUG-58508,7.34195215273585,YES
QTBUG-58512,QTBUG-62236,6.16356604107439,YES
QTBUG-59338,QTBUG-58524,11.2110680562222,YES
QTBUG-65310,QTBUG-58524,6.115881077164196,YES
QTBUG-58581,QTBUG-58544,6.1327371252068845,YES
QTBUG-58545,QTBUG-51558,6.272626307273545,YES
QTBUG-58547,QTBUG-50921,5.266638260593221,YES
QTBUG-58562,QTBUG-57714,7.436033785981754,YES
QTBUG-58565,QTBUG-59876,11.327840541785795,YES
QTBUG-58568,QTBUG-58725,5.638134306664216,YES
QTBUG-58575,QTBUG-39220,5.042378399856167,YES
QTCREATORBUG-18628,QTBUG-58584,2.840767813639885,YES
QTBUG-65033,QTBUG-58589,6.984785812987775,YES
QTBUG-58598,QTBUG-61882,7.259370094169925,YES
QTBUG-59728,QTBUG-58608,5.124396450977574,YES
QTBUG-63692,QTBUG-58623,6.40288473690617,YES
QTBUG-58644,QTBUG-52739,8.82229806911184,YES
QTBUG-58645,QTBUG-58653,8.072699762539836,YES
QTBUG-58688,QTBUG-50371,7.811585508771057,YES
QTBUG-58691,QTBUG-35052,4.82208921536439,YES
QTBUG-65067,QTBUG-58691,7.14040529360288,YES
QTBUG-59443,QTBUG-58692,6.830452978553633,YES
QTBUG-56745,QTBUG-58700,4.57972379830154,YES
QTBUG-58706,QTBUG-41053,5.408653470483288,YES
QTBUG-59505,QTBUG-58706,6.3775934820235625,YES
QTBUG-59142,QTBUG-58706,5.01980711632608,YES
QTBUG-60298,QTBUG-58706,8.553038376436932,YES
QTBUG-60975,QTBUG-58706,4.643255313194677,YES
QTBUG-58715,QTBUG-44697,5.455471069345357,YES
QTBUG-58746,QTBUG-56961,7.329800484054493,YES
